assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7510929306348165,0.6547399759292603,0.8927540063858033,0.0,1.686090111732483,2.183945655822754,0.01927054114639759,0,000000104119.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9592232704162598,0.9592232704162598,0.9592232704162598,0.0,0.29409101605415344,0.12398499995470047,0.006084061227738857,0,000000104198.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8644234240055084,0.8644234240055084,0.9204973518848419,0.0,0.97530597448349,0.7453169226646423,0.01153096929192543,0,000000106281.jpg,2,2
one2one,18,126,5,overlap,18,18,18,121,18,18,0.7627383437421587,0.8149138689041138,0.895948737859726,0.0,1.628032922744751,1.555785059928894,0.014344870112836361,0,000000107226.jpg,18,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8300490578015646,0.8255643248558044,0.8999650835990906,0.0,1.248489260673523,2.007380247116089,0.023031732067465782,0,000000111609.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7605865523219109,0.8781211674213409,0.9445657670497895,0.0,1.1655455827713013,0.6947746872901917,0.006569225806742907,0,000000111951.jpg,4,4
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7195047911475686,0.7407021522521973,0.9233441352844238,0.0,1.8149244785308838,1.574706792831421,0.003253205679357052,0,000000115946.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9209238141775131,0.9169933795928955,0.9409717559814453,0.0,0.5916699767112732,0.41501954197883606,0.008571385405957699,0,000000116068.jpg,4,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.905165026585261,0.94032222032547,0.964137852191925,0.0,0.6743382811546326,0.5344768762588501,0.007860543206334114,0,000000119452.jpg,6,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8903123637040457,0.8894976079463959,0.9812633693218231,0.0,0.7803826928138733,0.7083144187927246,0.004935752134770155,0,000000119995.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9376510381698608,0.9376510381698608,0.9376510381698608,0.0,0.4404347836971283,0.6280825138092041,0.002618667669594288,0,000000120584.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7687797645727793,0.755303144454956,0.866331160068512,0.0,1.68107008934021,2.705314874649048,0.023280972614884377,0,000000121497.jpg,6,6
one2one,16,111,4,overlap,16,16,16,107,16,16,0.7686239145696163,0.8149619400501251,0.9675716757774353,0.0,1.4563661813735962,1.1126333475112915,0.0050166998989880085,0,000000124798.jpg,16,16
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7558189411958058,0.7758867740631104,0.9316855907440186,0.0,1.5426323413848877,2.324678659439087,0.005083978176116943,0,000000125778.jpg,15,15
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7352783381938934,0.7352783381938934,0.7660673558712006,0.0,1.9952514171600342,2.1170780658721924,0.011143237352371216,0,000000130465.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9564256370067596,0.9564256370067596,0.9825303018093109,0.0,0.31880900263786316,0.1659548133611679,0.005402632523328066,0,000000130586.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8905944526195526,0.8905944526195526,0.947152990102768,0.0,0.7802825570106506,0.2828235626220703,0.01548091322183609,0,000000131444.jpg,2,2
one2one,7,46,2,overlap,7,7,7,44,7,7,0.7877555915287563,0.7724224925041199,0.9302220106124878,0.0,1.4765939712524414,1.6524503231048584,0.0063834767788648605,0,000000132375.jpg,7,7
one2one,10,62,0,overlap,10,10,10,62,10,10,0.8502827227115631,0.9011656939983368,0.9698669791221619,0.0,0.9696221351623535,1.6990400552749634,0.004101802594959736,0,000000132587.jpg,10,10
one2one,13,87,2,overlap,13,13,13,85,13,13,0.5842986473670373,0.5782458186149597,0.6984968543052673,0.0,3.075685739517212,2.9546563625335693,0.011042301543056965,0,000000133233.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9031501114368439,0.9031501114368439,0.9399247229099273,0.0,0.7148675918579102,0.6810049414634705,0.0147501640021801,0,000000133418.jpg,2,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.949652373790741,0.949652373790741,0.949652373790741,0.0,0.35905906558036804,0.10918952524662018,0.011312303133308887,0,000000133631.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9296201467514038,0.9296201467514038,0.9535246610641479,0.0,0.5248180627822876,1.1392664909362793,0.018588272854685783,0,000000137106.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.902030328909556,0.9116610288619995,0.9523064374923706,0.0,0.7139004468917847,1.1047061681747437,0.012657469138503075,0,000000137294.jpg,3,3
one2one,9,63,3,overlap,9,9,9,60,9,9,0.8155114319589403,0.8811839818954468,0.9119858145713806,0.0,1.2478538751602173,1.92660653591156,0.01105580199509859,0,000000137576.jpg,9,9
one2one,8,56,1,overlap,8,8,8,55,8,8,0.7587406858801842,0.7747910618782043,0.9335310280323028,0.0,1.6165966987609863,2.0793938636779785,0.01184143591672182,0,000000140203.jpg,8,8
one2one,5,35,0,overlap,5,5,5,35,5,5,0.9418035984039307,0.949214518070221,0.9659894108772278,0.0,0.43146276473999023,1.3813607692718506,0.005526503548026085,0,000000141821.jpg,5,5
