assign_assigner_branch,assign_assigner_candidate_gt_count,assign_assigner_candidate_positive_count,assign_assigner_conflict_anchor_count,assign_assigner_conflict_metric,assign_assigner_final_gt_count,assign_assigner_final_positive_count,assign_assigner_post_conflict_gt_count,assign_assigner_post_conflict_positive_count,assign_assigner_post_secondary_topk_gt_count,assign_assigner_post_secondary_topk_positive_count,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9433569312095642,0.9433569312095642,0.9433569312095642,0.0,0.4026000201702118,0.22889919579029083,0.00595925934612751,0,1,1,0,0.0030811374774202703,30,1,000000064495.jpg,1,1,0.9433567523956299,0.9433567523956299,0.9433567523956299,0,0,31,0,0,0.9160853028297424,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7301448881626129,0.7015595138072968,0.8644059896469116,0.0,1.9290393590927124,2.5273587703704834,0.027913162484765053,0,6,6,2,0.009945341904732721,208,6,000000064868.jpg,3,3,0.7771066129207611,0.7962245047092438,0.8793967664241791,1,0,212,2,1,0.5364430649206042,4
one2one,17,91,0,overlap,17,17,17,91,17,17,0.654884600025766,0.7241880893707275,0.9093784689903259,0.0,1.9653267860412598,1.9409302473068237,0.003566573141142726,0,17,17,6,0.01346923543823477,289,17,000000065798.jpg,0,0,0.7403108369220387,0.6783285140991211,0.9333999156951904,3,3,300,14,8,0.3080543763935566,11
one2one,4,28,0,overlap,4,4,4,28,4,4,0.921516016125679,0.9359422922134399,0.956812173128128,0.0,0.5772331953048706,0.7395431995391846,0.005313505418598652,0,4,4,0,0.012299624737352133,48,4,000000066635.jpg,2,2,0.921516016125679,0.9359421133995056,0.9568115234375,1,1,52,1,1,0.7064854553900659,4
one2one,11,77,0,overlap,11,11,11,77,11,11,0.903067025271329,0.9312580823898315,0.9777306914329529,0.0,0.6827488541603088,1.0429519414901733,0.0070684561505913734,0,11,11,0,0.013613062459978703,289,11,000000066771.jpg,4,4,0.8920217427340421,0.9312579035758972,0.977732241153717,6,6,300,1,1,0.48018345702439547,11
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9369681477546692,0.9369681477546692,0.9369681477546692,0.0,0.443278044462204,0.751799464225769,0.015850067138671875,0,1,1,0,0.0075268327442029395,118,1,000000066886.jpg,1,1,0.9369681477546692,0.9369681477546692,0.9369681477546692,0,0,119,0,0,0.9451980590820312,1
one2one,4,27,0,overlap,4,4,4,27,4,4,0.9478859752416611,0.9487137496471405,0.9734928131103515,0.0,0.38600456714630127,0.2215116024017334,0.0012252161977812648,0,4,4,0,0.007386028913229152,81,4,000000067406.jpg,0,0,0.9478851407766342,0.9487137794494629,0.9734926402568818,2,2,85,2,2,0.8820288777351379,4
one2one,36,207,16,overlap,35,35,35,188,35,35,0.6570497410637992,0.7164803147315979,0.9360943555831909,0.0,1.8301477432250977,2.305145025253296,0.00510128540918231,0,35,35,17,0.03693311999585214,280,37,000000067616.jpg,1,1,0.7185561567544937,0.6803871393203735,0.963147908449173,9,7,300,27,12,0.28373016277328134,20
one2one,4,28,0,overlap,4,4,4,28,4,4,0.919738233089447,0.9539259076118469,0.9642686307430267,0.0,0.5669064521789551,0.8041233420372009,0.004367207642644644,0,4,4,0,0.026958073335699738,25,4,000000068078.jpg,2,2,0.8046840727329254,0.8760515451431274,0.9568816244602203,2,2,29,0,0,0.5988028440624475,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.963932067155838,0.963932067155838,0.966568523645401,0.0,0.2707587480545044,0.24892905354499817,0.0069763208739459515,0,2,2,0,0.012669480381239401,38,2,000000068765.jpg,2,2,0.963932067155838,0.963932067155838,0.966568523645401,0,0,40,0,0,0.9483646750450134,2
one2one,4,28,2,overlap,4,4,4,26,4,4,0.865606427192688,0.8787963688373566,0.9693222761154174,0.0,0.9319673776626587,1.1708548069000244,0.015541145578026772,0,4,4,0,0.004069874772540061,32,4,000000069106.jpg,3,3,0.8168531805276871,0.8341004550457001,0.9693221330642701,1,1,36,0,0,0.6920008141314611,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9015663862228394,0.9015663862228394,0.920273756980896,0.0,0.738120436668396,1.1958152055740356,0.013355132192373276,0,2,2,0,0.010917541743428618,54,2,000000071756.jpg,2,2,0.8618848025798798,0.8618848025798798,0.9123374402523041,0,0,56,0,0,0.27855080366134644,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8148637861013412,0.8023819029331207,0.8865279078483582,0.0,1.370199203491211,1.5381306409835815,0.02793460711836815,0,4,4,0,0.008984368542183398,180,4,000000073533.jpg,2,2,0.7481657564640045,0.7590547502040863,0.8138431012630463,2,2,184,0,0,0.5217588692903519,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9051282405853271,0.9051282405853271,0.9051282405853271,0.0,0.6441198587417603,2.274843454360962,0.01994863897562027,0,1,1,0,0.008142153109131026,299,1,000000075456.jpg,1,1,0.9051286578178406,0.9051286578178406,0.9051286578178406,0,0,300,0,0,0.30821892619132996,1
one2one,20,130,4,overlap,20,20,20,126,20,20,0.7737903878092766,0.791892945766449,0.9395134806632995,0.0,1.4934781789779663,1.3109581470489502,0.006554099731147289,0,20,20,2,0.022939626067209697,282,20,000000075612.jpg,5,5,0.7772543728351593,0.7918930649757385,0.9401297867298126,8,8,300,7,5,0.3720351721211854,18
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8020866513252258,0.8020866513252258,0.8550946831703186,0.0,1.4542499780654907,1.6132092475891113,0.03829772770404816,0,2,2,0,0.002999288589657786,52,2,000000079014.jpg,2,2,0.659056544303894,0.659056544303894,0.7204724550247192,0,0,54,0,0,0.38536300975829363,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9867094457149506,0.9867094457149506,0.9871721923351288,0.0,0.09972268342971802,0.05104309692978859,0.0020934559870511293,0,2,2,0,,0,2,000000079031.jpg,2,2,0.9867095351219177,0.9867095351219177,0.9871723532676697,0,0,2,0,0,0.9479332566261292,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.775539348522822,0.8010690212249756,0.8418643176555634,0.0,1.6262390613555908,0.9641515016555786,0.0031790174543857574,0,6,6,0,0.010221394218234835,190,6,000000079588.jpg,0,0,0.775539348522822,0.8010703325271606,0.8418643474578857,1,1,196,5,5,0.5766616453183815,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9141815304756165,0.9141815304756165,0.9141815304756165,0.0,0.5914934277534485,1.5821878910064697,0.018364746123552322,0,1,1,0,0.013771276152455153,98,1,000000080057.jpg,1,1,0.7442830204963684,0.7442830204963684,0.7442830204963684,0,0,99,0,0,0.3990509808063507,1
one2one,20,138,6,overlap,20,20,20,132,20,20,0.7841394022107124,0.8527950048446655,0.9521145403385163,0.0,1.3920713663101196,1.4839755296707153,0.008434856310486794,0,20,20,2,0.018887778403111965,282,20,000000080340.jpg,6,6,0.8080285555786557,0.8527952432632446,0.9534118115901947,5,5,300,9,7,0.3564569374494668,18
one2one,5,35,0,overlap,5,5,5,35,5,5,0.885344398021698,0.9546524286270142,0.9738833189010621,0.0,0.7066704034805298,0.9264841675758362,0.012213841080665588,0,5,5,0,0.006602176386513748,80,5,000000081738.jpg,4,4,0.8853443384170532,0.9546522498130798,0.9738833665847778,1,1,85,0,0,0.423942706733942,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9458030064900717,0.9413272738456726,0.9521520495414734,0.0,0.40669336915016174,1.3979723453521729,0.00767012732103467,0,3,3,0,0.03469556172300751,42,3,000000082180.jpg,1,1,0.9458032250404358,0.9413278102874756,0.952152156829834,2,2,45,0,0,0.6007895624885956,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9306704998016357,0.9354800581932068,0.9577093243598938,0.0,0.5152672529220581,0.9438021183013916,0.010422810912132263,0,4,4,0,0.006733141044871568,178,4,000000082807.jpg,4,4,0.8540738075971603,0.9081904888153076,0.9539456486701965,0,0,182,0,0,0.5800268445163965,4
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8330328123910087,0.8793777227401733,0.9402736783027649,0.0,1.1299291849136353,2.2699086666107178,0.00852247141301632,0,7,7,1,0.013215619089601534,276,7,000000084492.jpg,2,1,0.7913292149702708,0.8676831722259521,0.9479001462459564,2,2,282,3,3,0.38764516497030854,6
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9313332239786783,0.9138116240501404,0.9660606741905212,0.0,0.5068749785423279,0.26632609963417053,0.01131122000515461,0,3,3,0,0.005227754298116892,31,3,000000085195.jpg,3,3,0.9313332239786783,0.9138116240501404,0.9660606741905212,0,0,34,0,0,0.7630511323610941,3
one2one,6,37,4,overlap,6,6,6,33,6,6,0.8935456176598867,0.9162472486495972,0.9727615118026733,0.0,0.7477481961250305,2.1692557334899902,0.004368114750832319,0,6,6,0,0.005870234233145488,205,6,000000086220.jpg,3,3,0.8811671733856201,0.9421384334564209,0.9727616310119629,0,0,211,3,3,0.20096751265615845,6
one2one,5,35,2,overlap,5,5,5,33,5,5,0.6740482330322266,0.6887605786323547,0.8270416498184204,0.0,2.271019697189331,2.0650455951690674,0.010833745822310448,0,5,5,2,0.015339160228096362,54,5,000000086755.jpg,0,0,0.7093573808670044,0.6638884544372559,0.8062588691711425,3,2,57,2,1,0.44861504435539246,3
one2one,13,91,0,overlap,13,13,13,91,13,13,0.8606100861842816,0.880214512348175,0.960912537574768,0.0,0.988232433795929,1.3958207368850708,0.008080962114036083,0,13,13,1,0.019324340177667584,288,13,000000088040.jpg,1,1,0.8433102617661158,0.8736921548843384,0.9615767478942872,12,11,300,0,0,0.44222609093412757,12
one2one,16,83,6,overlap,16,16,16,77,16,16,0.7368115289136767,0.8286899030208588,0.9030171036720276,0.0,1.5660215616226196,1.4290660619735718,0.0031072916463017464,0,16,16,4,0.021842591112848215,288,16,000000088462.jpg,1,1,0.7565500537554423,0.7563169300556183,0.9060050368309022,2,2,300,13,9,0.46073728958920884,12
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7923394441604614,0.894159734249115,0.9597178816795349,0.0,1.1653658151626587,3.9809744358062744,0.0064860135316848755,0,3,3,1,0.020661136804564485,103,3,000000089670.jpg,1,1,0.8031584322452545,0.8031584322452545,0.9415175259113312,2,1,105,0,0,0.09921402216423303,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.964312732219696,0.964312732219696,0.964312732219696,0.0,0.2584019601345062,0.13656219840049744,0.005782586522400379,0,1,1,0,0.0037759997649118304,5,1,000000089761.jpg,1,1,0.9643125534057617,0.9643125534057617,0.9643125534057617,0,0,6,0,0,0.8357214331626892,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9471211731433868,0.9471211731433868,0.9797003328800201,0.0,0.38400179147720337,0.1285363882780075,0.004827490542083979,0,2,2,0,0.00621308127625121,9,2,000000090284.jpg,2,2,0.9471210241317749,0.9471210241317749,0.9797003030776977,0,0,11,0,0,0.9383513629436493,2
one2one,13,75,1,overlap,12,12,12,74,12,12,0.7011091386278471,0.747710257768631,0.9311844289302826,0.0,1.6982353925704956,1.994816541671753,0.007091313600540161,0,12,12,4,0.019534494828663228,291,13,000000093437.jpg,2,2,0.7874540752834744,0.7465576529502869,0.940540611743927,3,3,300,8,4,0.3119057153041164,9
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8603125545713637,0.900189995765686,0.9680747032165528,0.0,0.9316622614860535,1.6003282070159912,0.009076623246073723,0,9,9,1,0.014921445727660474,182,9,000000095707.jpg,4,4,0.8450213521718979,0.8659324645996094,0.9691910803318023,4,4,190,1,0,0.20793084939941764,8
one2one,17,105,8,overlap,17,17,17,97,17,17,0.7220259168568779,0.859123945236206,0.9208613872528076,0.0,1.4270665645599365,1.164713740348816,0.005332352593541145,0,17,17,3,0.01624548854224931,286,17,000000095862.jpg,2,2,0.7989613243511745,0.8465454280376434,0.9233723938465118,6,6,300,9,6,0.4937806560192257,14
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7941901087760925,0.8045935034751892,0.9091957807540894,0.0,1.466293215751648,1.8887693881988525,0.006770988926291466,0,6,6,1,0.01334020341785972,295,6,000000097022.jpg,0,0,0.819489574432373,0.8284237384796143,0.9096128821372986,4,4,300,2,1,0.4314691753126681,5
one2one,5,35,0,overlap,5,5,5,35,5,5,0.7852243065834046,0.8139228224754333,0.8547298073768616,0.0,1.550612211227417,1.8962072134017944,0.0117681585252285,0,5,5,1,0.009550644322007428,160,5,000000097679.jpg,2,2,0.7307082116603851,0.7185603678226471,0.860086327791214,2,1,164,1,1,0.5408879388123751,4
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9172126650810242,0.9523108005523682,0.9584598064422607,0.0,0.6012229919433594,1.8243300914764404,0.008209711872041225,0,3,3,1,0.015726751985008985,48,3,000000099024.jpg,2,2,0.9561538100242615,0.9561538100242615,0.9592282176017761,1,0,50,0,0,0.46236634254455566,2
one2one,13,89,4,overlap,13,13,13,85,13,13,0.7342059107927176,0.7749583721160889,0.9315483570098877,0.0,1.659732699394226,2.7075705528259277,0.014464352279901505,0,13,13,6,0.022351729581863603,293,13,000000099039.jpg,4,2,0.7836456724575588,0.8237295150756836,0.9457391023635864,5,4,300,4,1,0.31468927886869225,7
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9680344760417938,0.9680344760417938,0.9737646996974945,0.0,0.23973315954208374,0.6125866770744324,0.003983856178820133,0,2,2,0,0.016762522395260424,72,2,000000101068.jpg,1,1,0.9680346548557281,0.9680346548557281,0.9737648785114288,1,1,74,0,0,0.7158866226673126,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9559931755065918,0.9559931755065918,0.9604567050933838,0.0,0.3303399980068207,0.35676589608192444,0.006559927482157946,0,2,2,0,0.022298660810338333,20,2,000000101420.jpg,2,2,0.9559931755065918,0.9559931755065918,0.9604567050933838,0,0,22,0,0,0.7302083969116211,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7791656255722046,0.7468887567520142,0.9380525469779968,0.0,1.5184296369552612,1.9248263835906982,0.007980380207300186,0,10,10,2,0.009704733362049783,203,10,000000102805.jpg,3,3,0.7977748438715935,0.7962160408496857,0.9464854180812836,3,2,211,4,3,0.448196672310587,8
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7510929306348165,0.6547399759292603,0.8927540063858033,0.0,1.686090111732483,2.183945655822754,0.01927054114639759,0,3,3,0,0.012782209585420787,25,3,000000104119.jpg,2,2,0.701883852481842,0.6462812423706055,0.8910622596740723,1,1,28,0,0,0.1685452809324488,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9592232704162598,0.9592232704162598,0.9592232704162598,0.0,0.29409101605415344,0.12398499995470047,0.006084061227738857,0,1,1,0,0.0018089308022436771,11,1,000000104198.jpg,1,1,0.9592230319976807,0.9592230319976807,0.9592230319976807,0,0,12,0,0,0.9719465374946594,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8644234240055084,0.8644234240055084,0.9204973518848419,0.0,0.97530597448349,0.7453169226646423,0.01153096929192543,0,2,2,0,0.005079463681985819,215,2,000000106281.jpg,2,2,0.8644234240055084,0.8644234240055084,0.9204973518848419,0,0,217,0,0,0.6924406588077545,2
one2one,18,126,5,overlap,18,18,18,121,18,18,0.7627383437421587,0.8149138689041138,0.895948737859726,0.0,1.628032922744751,1.555785059928894,0.014344870112836361,0,18,18,0,0.02140375750439889,282,18,000000107226.jpg,7,7,0.7013742427031199,0.6621784269809723,0.895948714017868,11,11,300,0,0,0.32024651056983405,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8300490578015646,0.8255643248558044,0.8999650835990906,0.0,1.248489260673523,2.007380247116089,0.023031732067465782,0,3,3,0,0.03522879962774017,79,3,000000111609.jpg,2,2,0.830048938592275,0.8255645036697388,0.8999646902084351,1,1,82,0,0,0.20836568623781204,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7605865523219109,0.8781211674213409,0.9445657670497895,0.0,1.1655455827713013,0.6947746872901917,0.006569225806742907,0,4,4,1,0.007522672118982242,159,4,000000111951.jpg,1,1,0.9029958446820577,0.9254804253578186,0.9472922444343567,3,2,162,0,0,0.7634065548578898,3
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7195047911475686,0.7407021522521973,0.9233441352844238,0.0,1.8149244785308838,1.574706792831421,0.003253205679357052,0,17,17,3,0.019516102390012124,286,17,000000115946.jpg,0,0,0.7123829807553973,0.6843847632408142,0.9005675077438355,2,2,300,15,12,0.39375514324222294,14
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9209238141775131,0.9169933795928955,0.9409717559814453,0.0,0.5916699767112732,0.41501954197883606,0.008571385405957699,0,4,4,0,0.018050795704664165,71,4,000000116068.jpg,4,4,0.9209238141775131,0.9169933795928955,0.9409717559814453,0,0,75,0,0,0.8284830451011658,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.905165026585261,0.94032222032547,0.964137852191925,0.0,0.6743382811546326,0.5344768762588501,0.007860543206334114,0,6,6,0,0.023413757772950995,62,6,000000119452.jpg,4,4,0.9051649669806162,0.9403223097324371,0.964137852191925,2,2,68,0,0,0.5880711774031321,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8903123637040457,0.8894976079463959,0.9812633693218231,0.0,0.7803826928138733,0.7083144187927246,0.004935752134770155,0,6,6,0,0.028665406639327488,106,6,000000119995.jpg,2,2,0.8541009227434794,0.8562606573104858,0.9812632501125336,1,1,112,3,3,0.6828275670607885,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9376510381698608,0.9376510381698608,0.9376510381698608,0.0,0.4404347836971283,0.6280825138092041,0.002618667669594288,0,1,1,0,0.011836760406955504,65,1,000000120584.jpg,0,0,0.9376513361930847,0.9376513361930847,0.9376513361930847,1,1,66,0,0,0.9086801409721375,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7687797645727793,0.755303144454956,0.866331160068512,0.0,1.68107008934021,2.705314874649048,0.023280972614884377,0,6,6,1,0.015310148609865267,295,6,000000121497.jpg,5,5,0.6287213563919067,0.5639268159866333,0.8147904992103577,1,0,300,0,0,0.33854788448661566,5
one2one,16,111,4,overlap,16,16,16,107,16,16,0.7686239145696163,0.8149619400501251,0.9675716757774353,0.0,1.4563661813735962,1.1126333475112915,0.0050166998989880085,0,16,16,2,0.011324551414415058,286,16,000000124798.jpg,1,1,0.8036963173321315,0.8192205429077148,0.9696013271808624,5,5,300,10,8,0.47707888008361415,14
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7558189411958058,0.7758867740631104,0.9316855907440186,0.0,1.5426323413848877,2.324678659439087,0.005083978176116943,0,15,15,4,0.01171219806411188,274,15,000000125778.jpg,2,2,0.7929191751913591,0.791753351688385,0.9549733996391296,4,4,285,9,5,0.3275596166495234,11
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7352783381938934,0.7352783381938934,0.7660673558712006,0.0,1.9952514171600342,2.1170780658721924,0.011143237352371216,0,2,2,0,0.10169609204038149,9,2,000000130465.jpg,0,0,0.7352778911590576,0.7352778911590576,0.7660665512084961,2,2,11,0,0,0.057871295139193535,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9564256370067596,0.9564256370067596,0.9825303018093109,0.0,0.31880900263786316,0.1659548133611679,0.005402632523328066,0,2,2,0,0.00816394045503567,23,2,000000130586.jpg,2,2,0.9564256370067596,0.9564256370067596,0.9825304448604584,0,0,25,0,0,0.9190129041671753,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8905944526195526,0.8905944526195526,0.947152990102768,0.0,0.7802825570106506,0.2828235626220703,0.01548091322183609,0,2,2,0,0.027315654151607305,10,2,000000131444.jpg,2,2,0.8905944526195526,0.8905944526195526,0.947152990102768,0,0,12,0,0,0.9310173094272614,2
one2one,7,46,2,overlap,7,7,7,44,7,7,0.7877555915287563,0.7724224925041199,0.9302220106124878,0.0,1.4765939712524414,1.6524503231048584,0.0063834767788648605,0,7,7,0,0.012883163520679381,207,7,000000132375.jpg,2,2,0.7877557107380458,0.772422730922699,0.9302221536636353,1,1,214,4,4,0.24817478696682624,7
one2one,10,62,0,overlap,10,10,10,62,10,10,0.8502827227115631,0.9011656939983368,0.9698669791221619,0.0,0.9696221351623535,1.6990400552749634,0.004101802594959736,0,10,10,1,0.0110776857973022,291,10,000000132587.jpg,2,2,0.847861627737681,0.914928138256073,0.9719637513160706,4,4,300,4,3,0.3753415716605054,9
one2one,13,87,2,overlap,13,13,13,85,13,13,0.5842986473670373,0.5782458186149597,0.6984968543052673,0.0,3.075685739517212,2.9546563625335693,0.011042301543056965,0,13,13,5,0.02470693371437286,292,13,000000133233.jpg,0,0,0.5836526900529861,0.5743707418441772,0.6774974822998047,4,3,300,9,5,0.02623115584719926,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9031501114368439,0.9031501114368439,0.9399247229099273,0.0,0.7148675918579102,0.6810049414634705,0.0147501640021801,0,2,2,0,0.051429322324111126,8,2,000000133418.jpg,2,2,0.8301861584186554,0.8301861584186554,0.9253319323062896,0,0,10,0,0,0.8413557708263397,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.949652373790741,0.949652373790741,0.949652373790741,0.0,0.35905906558036804,0.10918952524662018,0.011312303133308887,0,1,1,0,0.0014497757074423134,2,1,000000133631.jpg,1,1,0.949652373790741,0.949652373790741,0.949652373790741,0,0,3,0,0,0.955761730670929,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9296201467514038,0.9296201467514038,0.9535246610641479,0.0,0.5248180627822876,1.1392664909362793,0.018588272854685783,0,2,2,0,0.0047830682815401815,32,2,000000137106.jpg,2,2,0.782199501991272,0.782199501991272,0.8762315034866333,0,0,34,0,0,0.6498595774173737,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.902030328909556,0.9116610288619995,0.9523064374923706,0.0,0.7139004468917847,1.1047061681747437,0.012657469138503075,0,3,3,0,0.007773685386004649,219,3,000000137294.jpg,2,2,0.9020304481188456,0.9116614460945129,0.952306616306305,1,1,222,0,0,0.4267378896474838,3
one2one,9,63,3,overlap,9,9,9,60,9,9,0.8155114319589403,0.8811839818954468,0.9119858145713806,0.0,1.2478538751602173,1.92660653591156,0.01105580199509859,0,9,9,1,0.008491230029533853,118,9,000000137576.jpg,3,3,0.741771012544632,0.7831028997898102,0.9141235172748565,6,5,126,0,0,0.38263557114987634,8
one2one,8,56,1,overlap,8,8,8,55,8,8,0.7587406858801842,0.7747910618782043,0.9335310280323028,0.0,1.6165966987609863,2.0793938636779785,0.01184143591672182,0,8,8,1,0.0142050851136446,293,8,000000140203.jpg,3,3,0.7421031509126935,0.7607424259185791,0.9371086716651916,2,1,300,3,3,0.27033795336527483,7
one2one,5,35,0,overlap,5,5,5,35,5,5,0.9418035984039307,0.949214518070221,0.9659894108772278,0.0,0.43146276473999023,1.3813607692718506,0.005526503548026085,0,5,5,0,0.018390503004594355,209,5,000000141821.jpg,3,3,0.9057332634925842,0.949214518070221,0.9659893631935119,2,2,214,0,0,0.46674005016684533,5
one2one,4,28,1,overlap,4,4,4,27,4,4,0.8574319630861282,0.8748854100704193,0.8997272849082947,0.0,1.057159662246704,1.9670593738555908,0.01162732020020485,0,4,4,0,0.03132253138245652,77,4,000000142790.jpg,3,3,0.6928294152021408,0.6963789165019989,0.8762472629547119,1,1,81,0,0,0.2738940706476569,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8603900372982025,0.8603900372982025,0.9042682826519013,0.0,1.0276610851287842,1.316689133644104,0.008788908831775188,0,2,2,0,0.03626346748621602,42,2,000000144114.jpg,1,1,0.8011371493339539,0.8011371493339539,0.8924179434776306,0,0,44,1,1,0.6731390655040741,2
one2one,7,49,5,overlap,7,7,7,44,7,7,0.7498109000069755,0.7452532052993774,0.8708277225494385,0.0,1.790823221206665,1.7657452821731567,0.005577183328568935,0,7,7,0,0.01094263800779046,293,7,000000144706.jpg,0,0,0.7018147281238011,0.6861533522605896,0.870828378200531,3,3,300,4,4,0.2932153194810131,7
one2one,11,76,0,overlap,11,11,11,76,11,11,0.7946077964522622,0.7870565056800842,0.9703460335731506,0.0,1.3544327020645142,2.1469714641571045,0.008256513625383377,0,11,11,4,0.010581072584121816,185,11,000000146358.jpg,4,4,0.7880896670477731,0.8554210662841797,0.9703992247581482,5,3,192,2,0,0.5288144718256912,7
one2one,13,85,0,overlap,13,13,13,85,13,13,0.8559120389131399,0.8713711500167847,0.967237114906311,0.0,0.9774015545845032,1.205405354499817,0.006191492546349764,0,13,13,1,0.017975559507855603,288,13,000000146457.jpg,3,3,0.8335225929816564,0.8699594140052795,0.9682749211788177,7,7,300,3,2,0.5045831078508248,12
one2one,2,14,0,overlap,2,2,2,14,2,2,0.965985894203186,0.965985894203186,0.9661669969558716,0.0,0.25538015365600586,0.9008234143257141,0.0059116557240486145,0,2,2,0,0.010257295372516469,135,2,000000147205.jpg,1,1,0.9659859836101532,0.9659859836101532,0.966167014837265,1,1,137,0,0,0.4134912043809891,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7354677617549896,0.7354677617549896,0.8917862594127655,0.0,1.6271032094955444,0.4443463683128357,0.007134978659451008,0,2,2,0,0.012266906211152673,20,2,000000148739.jpg,0,0,0.7354678809642792,0.7354678809642792,0.8917859971523285,1,1,22,1,1,0.708820104598999,2
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9624387621879578,0.9644969403743744,0.9816065728664398,0.0,0.27992844581604004,0.10745631158351898,0.004222075454890728,0,6,6,0,0.005230553477304056,24,6,000000148957.jpg,6,6,0.9624388416608175,0.9644972383975983,0.9816066324710846,0,0,30,0,0,0.9243413011233012,6
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8662365608745151,0.8877893686294556,0.9565114617347718,0.0,0.9302289485931396,2.6530323028564453,0.00415131077170372,0,9,9,2,0.014625596513117975,264,9,000000149222.jpg,3,3,0.8495521289961678,0.8877882361412048,0.960092055797577,2,2,271,4,2,0.32368763416473356,7
one2one,14,98,8,overlap,14,14,14,90,14,14,0.8545043468475342,0.8775485455989838,0.916912454366684,0.0,1.0562129020690918,1.4575837850570679,0.007167491130530834,0,14,14,0,0.02128623154460472,286,14,000000150224.jpg,2,2,0.8237974430833545,0.868395984172821,0.9203329265117646,11,11,300,1,1,0.29582610886011806,14
one2one,1,7,0,overlap,1,1,1,7,1,1,0.665237307548523,0.665237307548523,0.665237307548523,0.0,1.7134652137756348,0.98670893907547,0.0287560373544693,0,1,1,0,0.16887059246073477,4,1,000000150930.jpg,1,1,0.6652370691299438,0.6652370691299438,0.6652370691299438,0,0,5,0,0,0.33352208137512207,1
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9424274563789368,0.9424274563789368,0.9424274563789368,0.0,0.4074277877807617,0.5857230424880981,0.0033464590087532997,0,1,1,0,0.013181007583625615,15,1,000000151516.jpg,1,1,0.9424274563789368,0.9424274563789368,0.9424274563789368,0,0,16,0,0,0.37970560789108276,1
one2one,25,170,4,overlap,25,25,25,166,25,25,0.7577907228469849,0.7898481488227844,0.9042560815811157,0.0,1.562240481376648,1.638587236404419,0.009066225960850716,0,25,25,5,0.015333037775209439,280,25,000000153011.jpg,4,4,0.7744819432497024,0.7955141067504883,0.9066242575645447,15,11,300,6,5,0.45855818412965166,20
