assign_assigner_branch,assign_assigner_candidate_gt_count,assign_assigner_candidate_positive_count,assign_assigner_conflict_anchor_count,assign_assigner_conflict_metric,assign_assigner_final_gt_count,assign_assigner_final_positive_count,assign_assigner_post_conflict_gt_count,assign_assigner_post_conflict_positive_count,assign_assigner_post_secondary_topk_gt_count,assign_assigner_post_secondary_topk_positive_count,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9205004374186198,0.907131016254425,0.9639460682868958,0.0,0.5822829604148865,1.4364330768585205,0.004216068424284458,0,3,3,1,0.004331002789138652,68,3,000000015597.jpg,1,1,0.9426405131816864,0.9426405131816864,0.9710481107234955,2,1,70,0,0,0.9095703363418579,2
one2one,5,35,0,overlap,5,5,5,35,5,5,0.794877153635025,0.8837605714797974,0.916608726978302,0.0,1.311118721961975,2.142007827758789,0.004440745804458857,0,5,5,0,0.014630797253605925,295,5,000000016010.jpg,0,0,0.800193977355957,0.8837617039680481,0.9166078448295594,1,1,300,4,4,0.1945162764750421,5
one2one,8,56,12,overlap,8,8,8,43,8,8,0.7541107758879662,0.738667219877243,0.8866381883621216,0.0,1.7220700979232788,2.3647899627685547,0.006378896534442902,0,8,8,1,0.009448245447780286,143,8,000000017182.jpg,0,0,0.7095271604401725,0.7225252389907837,0.8785845756530762,7,6,150,1,1,0.10566409956663847,7
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9161635041236877,0.9450690746307373,0.9551674365997315,0.0,0.6104294061660767,1.9320424795150757,0.004341447725892067,0,3,3,0,0.02243724123064357,52,3,000000017905.jpg,1,1,0.8704416950543722,0.9450690746307373,0.9551681518554688,2,2,55,0,0,0.3362902586037914,3
one2one,7,49,0,overlap,7,7,7,49,7,7,0.8667726687022618,0.8733728528022766,0.9478203892707825,0.0,0.9692145586013794,1.0902276039123535,0.01092576701194048,0,7,7,0,0.008643637020329303,173,7,000000018150.jpg,3,3,0.866772643157414,0.8733727335929871,0.9478203654289246,3,3,180,1,1,0.4572317922221763,7
one2one,8,56,0,overlap,8,8,8,56,8,8,0.7717499136924744,0.8155660927295685,0.9170498728752137,0.0,1.5588023662567139,1.055428385734558,0.012497805058956146,0,8,8,0,0.01078367129190263,237,8,000000018837.jpg,3,3,0.7498657330870628,0.764054924249649,0.9170499980449677,3,3,245,2,2,0.3853105523157865,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.912580132484436,0.912580132484436,0.9331423997879028,0.0,0.654110848903656,0.2736106216907501,0.006295284256339073,0,2,2,0,0.06064413762651384,5,2,000000020059.jpg,1,1,0.9125800728797913,0.9125800728797913,0.9331427216529846,1,1,7,0,0,0.8803802728652954,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.824323982000351,0.824323982000351,0.8858338534832001,0.0,1.2734102010726929,2.8926382064819336,0.013944930396974087,0,2,2,0,0.021256594656929122,298,2,000000021465.jpg,0,0,0.8243241012096405,0.8243241012096405,0.8858342111110687,2,2,300,0,0,0.5514958053827286,2
one2one,5,35,2,overlap,5,5,5,33,5,5,0.8947479963302613,0.8602604866027832,0.9649242162704468,0.0,0.765709400177002,1.4272993803024292,0.005502583924680948,0,5,5,1,0.010475563721706134,185,5,000000022705.jpg,2,2,0.8723144978284836,0.8453058004379272,0.9380754351615906,2,1,189,1,1,0.7548304498195648,4
one2one,4,22,1,overlap,4,4,4,21,4,4,0.5737087354063988,0.5661177188158035,0.844992583990097,0.0,2.308074951171875,2.132028341293335,0.011114442721009254,0,4,4,2,0.010448456864348069,192,4,000000022755.jpg,1,1,0.8317453265190125,0.8317453265190125,0.8582379221916199,1,1,194,2,0,0.20988772809505463,2
