assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.9499021222194036,0.9476296007633209,0.9839793145656586,0.8888888888888888,0.35159358382225037,0.3226901590824127,0.0013308075722306967,32,36,4,0,0.011587761846991876,75,4,000000067406.jpg,0,0,0.9566237926483154,0.9476294219493866,0.9759379506111145,2,2,79,2,2,0.8312184810638428,4
one2many,0.6378798946071931,0.6772885620594025,0.9556513130664825,0.8658536585365854,1.545810341835022,1.449889898300171,0.005369490943849087,213,246,33,17,0.048943834994653504,280,37,000000067616.jpg,1,1,0.7115136921405792,0.6883634626865387,0.957479077577591,9,7,300,27,12,0.3207936473656446,20
one2many,0.9210324659943581,0.9507394731044769,0.9646160542964936,0.9,0.5455461740493774,1.0308830738067627,0.0046321372501552105,36,40,4,0,0.01743998106017157,27,4,000000068078.jpg,2,2,0.8131130039691925,0.8949263989925385,0.9606481552124023,2,2,31,0,0,0.6349809197708964,4
one2many,0.9600897610187531,0.9596636891365051,0.969351178407669,0.9,0.2957245111465454,0.27552223205566406,0.007627622690051794,18,20,2,0,0.014629111983018315,41,2,000000068765.jpg,2,2,0.9572842717170715,0.9572842717170715,0.9593618035316467,0,0,43,0,0,0.9236211478710175,2
one2many,0.8828846395015717,0.9382450580596924,0.9814959228038788,0.9,0.7302171587944031,0.2723412811756134,0.012284631840884686,27,30,3,0,0.0062448494330359,30,4,000000069106.jpg,3,3,0.806257575750351,0.8409664332866669,0.9673985481262207,1,1,34,0,0,0.6754569520708174,4
one2many,0.8731933891773224,0.9167337715625763,0.9314953923225403,0.9,0.8701372742652893,0.9464263319969177,0.014797610230743885,18,20,2,0,0.015819034598429094,55,2,000000071756.jpg,2,2,0.8656619787216187,0.8656619787216187,0.9187412977218627,0,0,57,0,0,0.3676677644252777,2
one2many,0.7873653277754784,0.8106864988803864,0.888134914636612,0.9,1.2786496877670288,1.3539704084396362,0.02442377805709839,36,40,4,0,0.01232438194924567,201,4,000000073533.jpg,2,2,0.7482105046510696,0.767257958650589,0.8085808515548706,2,2,205,0,0,0.5077536478638649,4
one2many,0.8573966801166535,0.8609690070152283,0.8667687952518464,0.9,1.0532071590423584,3.6033575534820557,0.03444497287273407,9,10,1,0,0.01163266784391587,299,1,000000075456.jpg,1,1,0.8659640550613403,0.8659640550613403,0.8659640550613403,0,0,300,0,0,0.023846203461289406,1
one2many,0.7319480293955882,0.8069627285003662,0.9463052988052368,0.888268156424581,1.1410311460494995,0.9719992876052856,0.006856381427496672,159,179,20,3,0.02850299248021004,283,20,000000075612.jpg,5,5,0.7926206518622005,0.7907817959785461,0.9398418188095092,8,8,300,7,4,0.44681882852798,17
one2many,0.8122380465269089,0.830424040555954,0.8848808169364929,0.9,1.4739035367965698,1.5013439655303955,0.04219457507133484,18,20,2,0,0.006966940107910584,66,2,000000079014.jpg,2,2,0.8149677217006683,0.8149677217006683,0.8664469420909882,0,0,68,0,0,0.3777764346450567,2
one2many,0.9803808957338334,0.9819698929786682,0.9857747673988342,0.9,0.14504757523536682,0.16857139766216278,0.003514181822538376,18,20,2,0,0.0011932729200149577,3,2,000000079031.jpg,2,2,0.9817450642585754,0.9817450642585754,0.9849454045295716,0,0,5,0,0,0.8971213400363922,2
one2many,0.7527373343143823,0.7972999215126038,0.8610764265060425,0.8867924528301887,1.5014116764068604,0.8527213931083679,0.0033318614587187767,47,53,6,0,0.010964691742708015,138,6,000000079588.jpg,0,0,0.7603799204031626,0.7837825417518616,0.8475925326347351,1,1,144,5,5,0.5297633695881814,6
