seed,device,cell,sample,image_index,total_ms,preprocess_ms,inference_ms,postprocess_ms,detections
260829,1,a,192,0,12.549402003060095,0.857720006024465,10.366046990384348,0.9379539988003671,16
260829,1,a,193,1,12.622034002561122,0.9506789938313887,10.35337800567504,0.9222130029229447,1
260829,1,a,194,2,12.754752999171615,0.9250490111298859,10.4357300006086,0.9746940049808472,6
260829,1,a,195,3,13.267524002003483,1.4283670025179163,10.398295009508729,0.9642609948059544,2
260829,1,a,196,4,12.878854002337903,0.967668995144777,10.433224000735208,1.0071160068036988,4
260829,1,a,197,5,12.878251989604905,0.9947119979187846,10.446351996506564,0.9652190055930987,2
260829,1,a,198,6,12.736204997054301,0.9671360021457076,10.34395000897348,0.970326000242494,2
260829,1,a,199,7,12.928351003210992,0.9966549987439066,10.487532999832183,1.0000600013881922,3
260829,1,b,0,0,25.136747004580684,0.9724840056151152,23.360238992609084,0.35386899253353477,14
260829,1,b,1,1,24.61518900236115,3.8829490076750517,19.968477005022578,0.32490499143023044,1
260829,1,b,2,2,27.71659000427462,3.931590006686747,20.046082005137578,3.3424080029362813,7
260829,1,b,3,3,25.04831198893953,1.3145170087227598,22.98936599981971,0.3380259877303615,2
260829,1,b,4,4,29.87701700476464,0.8867770084179938,28.14488000876736,0.4359110025689006,3
260829,1,b,5,5,30.751965998206288,1.1677809961838648,28.628297994146124,0.41835400043055415,2
260829,1,b,6,6,30.32697799790185,4.095291005796753,25.34089000255335,0.3889139916282147,2
260829,1,b,7,7,40.65721698862035,4.048739996505901,35.90166200592648,0.29404900851659477,3
260829,1,b,8,8,20.904050004901364,0.807668999186717,19.469102000584826,0.29668500064872205,7
260829,1,b,9,9,23.97469899733551,0.8779070049058646,19.45065800100565,0.30875000811647624,13
260829,1,b,10,10,27.33514699502848,0.8599779976066202,19.7954230097821,3.3265999954892322,7
260829,1,b,11,11,24.476310005411506,0.8790769934421405,22.888507999596186,0.33328500285279006,4
260829,1,b,12,12,24.967798992292956,1.3196660001995042,22.881205994053744,0.35844999365508556,9
260829,1,b,13,13,25.160207005683333,3.9900950068840757,20.372047001728788,0.3535150026436895,2
260829,1,b,14,14,27.517802009242587,0.8748809923417866,19.883461005520076,3.3221909980056807,0
260829,1,b,15,15,24.877948002540506,1.2122690095566213,22.957321009016596,0.3305790014564991,4
260829,1,b,16,0,24.453658988932148,0.8820590010145679,22.8745920030633,0.3239319921704009,14
260829,1,b,17,1,24.51534799183719,0.9088000078918412,22.908950006240048,0.324573993566446,1
260829,1,b,18,2,24.55746300984174,3.8810450059827417,19.93189200584311,0.37746400630567223,7
260829,1,b,19,3,28.034907998517156,1.3359069998841733,22.97662998898886,0.33784599509090185,2
260829,1,b,20,4,25.25770998909138,0.9136119915638119,23.529154001153074,0.3900150040863082,3
260829,1,b,21,5,28.7553329981165,4.116695010452531,23.750426989863627,0.3755850048037246,2
260829,1,b,22,6,25.392647003172897,1.062555005773902,23.477370996261016,0.368200009688735,2
260829,1,b,23,7,28.18485199532006,4.038789993501268,23.266903997864574,0.40831899968907237,3
260829,1,b,24,8,24.799845996312797,0.9388170001329854,23.075844001141377,0.3495940036373213,7
260829,1,b,25,9,24.911985994549468,0.929169007577002,23.2154539990006,0.3524729982018471,13
260829,1,b,26,10,24.650912993820384,3.929316997528076,19.968221997260116,0.331039002048783,7
260829,1,b,27,11,27.82696799840778,0.9405510063515976,23.119866993511096,0.3408499906072393,4
260829,1,b,28,12,25.27642399945762,1.3828429946443066,23.116284995921887,0.3382319991942495,9
260829,1,b,29,13,24.81057299883105,3.9821730024414137,20.082866001757793,0.33664600050542504,2
260829,1,b,30,14,27.675813995301723,0.8932350028771907,23.08539699879475,0.2764599921647459,0
260829,1,b,31,15,25.085326997213997,1.2610240082722157,23.081356994225644,0.32838199695106596,4
260829,1,b,32,0,24.877175004803576,0.8849299920257181,23.22288700088393,0.3757049998966977,14
260829,1,b,33,1,28.149274992756546,4.108797991648316,23.219863011036068,0.3518799931043759,1
260829,1,b,34,2,24.80521399411373,0.9795809892239049,23.02451300784014,0.3496389981592074,7
