assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8603137731552124,0.8603137731552124,0.9099310636520386,0.0,1.0244932174682617,0.8639606237411499,0.01709621772170067,0,000000071756.jpg,2,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8195298612117767,0.8057324290275574,0.8985727906227112,0.0,1.3266839981079102,1.4393893480300903,0.02735108509659767,0,000000073533.jpg,4,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8850459456443787,0.8850459456443787,0.8850459456443787,0.0,0.7631159424781799,2.6227715015411377,0.024182818830013275,0,000000075456.jpg,1,1
one2one,20,130,4,overlap,20,20,20,126,20,20,0.7778605788946151,0.7918167412281036,0.9451372861862183,0.0,1.4492056369781494,1.3183540105819702,0.0063804639503359795,0,000000075612.jpg,20,20
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8039354681968689,0.8039354681968689,0.8580580592155457,0.0,1.4387277364730835,1.6202560663223267,0.03787869215011597,0,000000079014.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9869099259376526,0.9869099259376526,0.9869500756263733,0.0,0.09822381287813187,0.050715722143650055,0.0020595465321093798,0,000000079031.jpg,2,2
one2one,6,39,0,overlap,6,6,6,39,6,6,0.7707202633221945,0.7948375046253204,0.8396141231060028,0.0,1.6566411256790161,0.9702978134155273,0.003231192007660866,0,000000079588.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9151135683059692,0.9151135683059692,0.9151135683059692,0.0,0.5856585502624512,1.653777837753296,0.01817977987229824,0,000000080057.jpg,1,1
one2one,20,138,4,overlap,20,20,20,134,20,20,0.7816255062818527,0.8541768491268158,0.954073292016983,0.0,1.4098390340805054,1.472459316253662,0.008488902822136879,0,000000080340.jpg,20,20
one2one,5,35,0,overlap,5,5,5,35,5,5,0.8857692122459412,0.9536805152893066,0.9739606499671936,0.0,0.7034370303153992,0.8600408434867859,0.011948976665735245,0,000000081738.jpg,5,5
