assign_assigner_branch,assign_assigner_candidate_gt_count,assign_assigner_candidate_positive_count,assign_assigner_conflict_anchor_count,assign_assigner_conflict_metric,assign_assigner_final_gt_count,assign_assigner_final_positive_count,assign_assigner_post_conflict_gt_count,assign_assigner_post_conflict_positive_count,assign_assigner_post_secondary_topk_gt_count,assign_assigner_post_secondary_topk_positive_count,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2one,11,26,0,overlap,11,11,11,26,11,11,0.5766901265491139,0.5617161989212036,0.663815438747406,0.0,3.0243077278137207,1.7206082344055176,0.004624716006219387,0,11,11,1,0.018169858313226345,138,11,000000160772.jpg,1,1,0.5921553373336792,0.565906435251236,0.6606912851333618,0,0,148,10,9,0.12454990718979389,10
one2one,8,44,0,overlap,8,8,8,44,8,8,0.5695022754371166,0.5163411349058151,0.8287018060684204,0.0,2.61498761177063,1.337378740310669,0.010187656618654728,0,8,8,4,0.008940201703903382,153,8,000000161799.jpg,1,1,0.7591122984886169,0.782668799161911,0.881658798456192,2,2,157,5,1,0.6065154508687556,4
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8276677429676056,0.8276677429676056,0.9429701387882232,0.0,1.1102511882781982,0.6182355284690857,0.011764434166252613,0,2,2,0,0.018961786779321053,44,2,000000161879.jpg,2,2,0.8276674151420593,0.8276674151420593,0.942970073223114,0,0,46,0,0,0.6341851949691772,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9220880071322123,0.945499837398529,0.9504804015159607,0.0,0.5748056173324585,0.7666600942611694,0.006945144385099411,0,3,3,0,0.007696456309197853,297,3,000000161925.jpg,2,2,0.922088106473287,0.945499837398529,0.9504804015159607,1,1,300,0,0,0.7603901227315267,3
one2one,6,42,1,overlap,6,6,6,41,6,6,0.9098677933216095,0.929156631231308,0.9777675271034241,0.0,0.6421607136726379,0.2951625883579254,0.007220708765089512,0,6,6,0,0.010918785345792357,54,6,000000162732.jpg,5,5,0.909867932399114,0.9291570484638214,0.9777675271034241,1,1,60,0,0,0.7840865155061086,6
one2one,16,108,0,overlap,16,16,16,108,16,16,0.8462368100881577,0.8559077382087708,0.9361458718776703,0.0,1.10414719581604,0.6200103759765625,0.003229680936783552,0,16,16,0,0.02040343838037265,201,16,000000166287.jpg,1,1,0.8450811170041561,0.8559072613716125,0.9361454248428345,2,2,217,13,13,0.5362581787630916,16
one2one,27,150,14,overlap,27,27,27,136,27,27,0.8004485252830718,0.822935163974762,0.9157957077026367,0.0,1.3225244283676147,1.1858906745910645,0.002251769881695509,0,27,27,1,0.02612323684101231,274,27,000000166391.jpg,0,0,0.8111760157805222,0.8234225809574127,0.9145492017269135,4,4,300,23,22,0.45434374992664045,26
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9008251031239828,0.9444150924682617,0.9525418758392334,0.0,0.7063642144203186,0.28495335578918457,0.0048502422869205475,0,3,3,0,0.006199307900199012,37,3,000000167898.jpg,2,2,0.9008255203564962,0.9444150924682617,0.9525418758392334,1,1,40,0,0,0.7186574339866638,3
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8943580985069275,0.9334539175033569,0.9732598066329956,0.0,0.7240571975708008,1.6099251508712769,0.01072982233017683,0,3,3,0,0.012946982315477373,67,3,000000168974.jpg,1,1,0.8943580985069275,0.9334539175033569,0.9732598066329956,2,2,70,0,0,0.43490176659543067,3
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8492408394813538,0.8492408394813538,0.9577499985694885,0.0,0.9707371592521667,0.5407609343528748,0.0037433349061757326,0,2,2,0,0.005068325293472125,42,2,000000170955.jpg,1,1,0.8492407500743866,0.8492407500743866,0.9577498376369477,1,1,44,0,0,0.5478188991546631,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9278854131698608,0.9560243487358093,0.9568471312522888,0.0,0.5309956669807434,0.270396888256073,0.01238893624395132,0,3,3,0,0.006813892133068294,50,3,000000171298.jpg,3,3,0.9278854926427206,0.9560245871543884,0.956847321987152,0,0,53,0,0,0.8231467803319296,3
one2one,3,21,0,overlap,3,3,3,21,3,3,0.913395345211029,0.890160322189331,0.9543360233306885,0.0,0.6395806670188904,1.5239375829696655,0.003297280753031373,0,3,3,0,0.011825331253930926,297,3,000000171740.jpg,1,1,0.9133953849474589,0.890160322189331,0.9543361186981201,0,0,300,2,2,0.44657523433367413,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8313492387533188,0.8726139664649963,0.9171155393123627,0.0,1.1726702451705933,0.7477458715438843,0.009379291906952858,0,4,4,0,0.009372477608849294,224,4,000000172648.jpg,2,2,0.8313490450382233,0.872613936662674,0.917115306854248,1,1,228,1,1,0.7058686539530754,4
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9463552236557007,0.9463552236557007,0.9463552236557007,0.0,0.38087591528892517,0.159222811460495,0.005300551652908325,0,1,1,0,0.004191233194433153,10,1,000000172856.jpg,1,1,0.9463552236557007,0.9463552236557007,0.9463552236557007,0,0,11,0,0,0.9679223895072937,1
one2one,5,35,0,overlap,5,5,5,35,5,5,0.7782483458518982,0.728446364402771,0.917454206943512,0.0,1.550489068031311,3.162597894668579,0.012341227382421494,0,5,5,2,0.006221541428190826,71,5,000000172935.jpg,0,0,0.8496008515357971,0.8948256373405457,0.9249975562095643,5,3,74,0,0,0.2718357698371013,3
one2one,10,70,0,overlap,10,10,10,70,10,10,0.9281790375709533,0.9371936023235321,0.9725594997406006,0.0,0.5231666564941406,0.5648839473724365,0.007136886939406395,0,10,10,0,0.016264898253229527,206,10,000000173371.jpg,8,8,0.8888943135738373,0.9371936023235321,0.9725603580474853,2,2,216,0,0,0.6560128778219223,10
one2one,6,42,2,overlap,6,6,6,40,6,6,0.9264907439549764,0.9264611303806305,0.9520206451416016,0.0,0.5485512614250183,0.954890787601471,0.010613033547997475,0,6,6,0,0.008459429962743745,122,6,000000174123.jpg,3,3,0.8585604031880697,0.9156467020511627,0.9478543996810913,3,3,128,0,0,0.5362734859809279,6
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9344769716262817,0.9344769716262817,0.9352442502975464,0.0,0.4921584129333496,1.3063915967941284,0.006466195918619633,0,2,2,0,0.006406438863895675,47,2,000000175443.jpg,1,1,0.7968656122684479,0.7968656122684479,0.9061874210834503,1,1,49,0,0,0.49533191323280334,2
one2one,15,90,10,overlap,15,15,15,78,15,15,0.5981765411794185,0.5839529633522034,0.8924860835075378,0.0,2.3307442665100098,1.9797135591506958,0.005534939467906952,0,15,15,5,0.024569683759633837,290,15,000000176037.jpg,1,1,0.7132438540458679,0.6500681042671204,0.9254033088684082,0,0,300,14,9,0.23810574379749597,10
one2one,4,23,0,overlap,4,4,4,23,4,4,0.7275273501873016,0.8626298904418945,0.9474435329437256,0.0,0.9918327331542969,1.7387810945510864,0.010991101153194904,0,4,4,1,0.008361327706142237,51,4,000000176606.jpg,1,1,0.7887626886367798,0.8824150562286377,0.9567331790924072,2,2,54,1,0,0.5711783056225007,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8191342949867249,0.8191342949867249,0.8191342949867249,0.0,1.1324150562286377,0.7358609437942505,0.05335727334022522,0,1,1,0,0.016715071365858116,45,1,000000176634.jpg,1,1,0.8191342949867249,0.8191342949867249,0.8191342949867249,0,0,46,0,0,0.9136350750923157,1
one2one,1,7,0,overlap,1,1,1,7,1,1,0.906269907951355,0.906269907951355,0.906269907951355,0.0,0.6426597833633423,0.2850918471813202,0.025979915633797646,0,1,1,0,0.004741682016676099,29,1,000000180188.jpg,1,1,0.906269907951355,0.906269907951355,0.906269907951355,0,0,30,0,0,0.921284556388855,1
one2one,14,98,4,overlap,14,14,14,94,14,14,0.8501995759350913,0.8568303287029266,0.9412109136581421,0.0,1.0795122385025024,1.438002109527588,0.007051208056509495,0,14,14,1,0.020063814731843717,287,14,000000183049.jpg,2,2,0.8074947549746587,0.8352958559989929,0.9300492405891418,12,11,300,0,0,0.25465734331653667,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8914006650447845,0.8914006650447845,0.9379850089550018,0.0,0.7873396873474121,1.457814335823059,0.004564128816127777,0,2,2,0,0.010200230248632248,44,2,000000184978.jpg,1,1,0.7808347940444946,0.7808347940444946,0.9158718347549438,0,0,46,1,1,0.4775689197704196,2
one2one,6,42,6,overlap,6,6,6,36,6,6,0.9309994777043661,0.955225020647049,0.9777383804321289,0.0,0.494781494140625,1.3596785068511963,0.010846996679902077,0,6,6,0,0.02198992000963047,53,6,000000185599.jpg,6,6,0.9305231074492136,0.9537959098815918,0.9777383804321289,0,0,59,0,0,0.3631648359199365,6
one2one,8,42,1,overlap,8,8,8,41,8,8,0.8037156797945499,0.8751141428947449,0.9478644251823425,0.0,1.2362183332443237,1.743539571762085,0.0026434226892888546,0,8,8,2,0.027123065235791728,100,8,000000186345.jpg,0,0,0.8831175367037455,0.8981076180934906,0.9479312300682068,4,4,106,4,2,0.5527038035991912,6
one2one,7,49,0,overlap,7,7,7,49,7,7,0.7913277702672141,0.8480728268623352,0.890652060508728,0.0,1.4140645265579224,2.9757955074310303,0.0054255081340670586,0,7,7,2,0.01851919176277973,295,7,000000186632.jpg,1,1,0.7436002612113952,0.7883231043815613,0.901500940322876,2,2,300,4,2,0.216839399933815,5
one2one,6,42,1,overlap,6,6,6,41,6,6,0.8865296145280203,0.8827828466892242,0.9479777812957764,0.0,0.8342040777206421,1.295398235321045,0.012487437576055527,0,6,6,0,0.014655391457311522,130,6,000000187055.jpg,4,4,0.7919611036777496,0.8333979249000549,0.9155848026275635,0,0,136,2,2,0.48063703114166856,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9536669850349426,0.9536669850349426,0.9536669850349426,0.0,0.331405907869339,0.09779186546802521,0.0022634356282651424,0,1,1,0,0.0012547611258924007,1,1,000000187745.jpg,0,0,0.9536669850349426,0.9536669850349426,0.9536669850349426,1,1,2,0,0,0.9458717107772827,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9143961071968079,0.9143961071968079,0.9378347992897034,0.0,0.6371013522148132,0.24379438161849976,0.0056824758648872375,0,2,2,0,0.006563373060392526,24,2,000000187990.jpg,1,1,0.9143957197666168,0.9143957197666168,0.9378347218036651,1,1,26,0,0,0.840131938457489,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.878682941198349,0.878682941198349,0.9411906421184539,0.0,0.8660200834274292,0.7269214391708374,0.009050121530890465,0,2,2,0,0.011552155066359168,120,2,000000188592.jpg,1,1,0.878682941198349,0.878682941198349,0.9411906421184539,1,1,122,0,0,0.6970037072896957,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9817081093788147,0.9817081093788147,0.9817081093788147,0.0,0.13476800918579102,5.715083122253418,0.005387251265347004,0,1,1,1,0.042794320723400094,39,1,000000188906.jpg,1,0,,,,0,0,39,0,0,,0
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9022893011569977,0.9022893011569977,0.9393940746784211,0.0,0.7201566696166992,0.469851553440094,0.018246939405798912,0,2,2,0,0.006243795878665967,113,2,000000191288.jpg,2,2,0.9022892415523529,0.9022892415523529,0.9393939673900604,0,0,115,0,0,0.8704138696193695,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8550343662500381,0.9283230602741241,0.9614843130111694,0.0,0.9036208391189575,0.5339429378509521,0.004636646248400211,0,4,4,0,0.006742251163016851,73,4,000000192716.jpg,1,1,0.8550344407558441,0.9283230602741241,0.9614844381809234,2,2,77,1,1,0.6773618096485734,4
one2one,5,35,0,overlap,5,5,5,35,5,5,0.865167236328125,0.8521682620048523,0.9660987615585327,0.0,0.9441068172454834,0.7021271586418152,0.0058987196534872055,0,5,5,0,0.019008260177698258,82,5,000000193743.jpg,1,1,0.8651675343513489,0.8521687388420105,0.9660989761352539,4,4,87,0,0,0.4613373041152954,5
one2one,9,58,0,overlap,9,9,9,58,9,9,0.830490940146976,0.9000177979469299,0.9793440461158752,0.0,1.0263006687164307,1.0287412405014038,0.005519716534763575,0,9,9,0,0.012897774243496895,291,9,000000195842.jpg,2,2,0.8304908010694716,0.9000155329704285,0.9793444395065307,5,5,300,2,2,0.4578258828777406,9
one2one,6,42,0,overlap,6,6,6,42,6,6,0.933814287185669,0.947676032781601,0.9659379422664642,0.0,0.48563098907470703,0.4637022018432617,0.0031289164908230305,0,6,6,0,0.02080616372964309,104,6,000000195918.jpg,3,3,0.9338144163290659,0.9476767182350159,0.9659379422664642,2,2,110,1,1,0.8017754455407461,6
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9505260586738586,0.9505260586738586,0.9531336903572083,0.0,0.37158870697021484,0.15703368186950684,0.008464796468615532,0,2,2,0,0.00989155004768131,13,2,000000197022.jpg,2,2,0.950526088476181,0.950526088476181,0.9531336963176728,0,0,15,0,0,0.9335061609745026,2
one2one,9,63,0,overlap,9,9,9,63,9,9,0.7802344361941019,0.8329707384109497,0.9480297446250916,0.0,1.3351978063583374,0.9093440771102905,0.01933789998292923,0,9,9,1,0.021668294850820887,133,9,000000197388.jpg,5,4,0.8242744579911232,0.8708022832870483,0.9496753573417663,4,4,141,0,0,0.6121748425066471,8
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9431824684143066,0.9431824684143066,0.9431824684143066,0.0,0.4025064706802368,1.0656747817993164,0.01143345981836319,0,1,1,0,0.012369795918464661,125,1,000000197528.jpg,1,1,0.9431824684143066,0.9431824684143066,0.9431824684143066,0,0,126,0,0,0.8649669885635376,1
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9364121556282043,0.9353639781475067,0.9656010329723358,0.0,0.4724419414997101,0.38351699709892273,0.005928798113018274,0,4,4,0,0.007822336515681328,190,4,000000198489.jpg,4,4,0.9364121854305267,0.9353639483451843,0.9656010687351226,0,0,194,0,0,0.8987564444541931,4
one2one,13,56,4,overlap,13,13,13,51,13,13,0.6296470362979633,0.66739422082901,0.8652383089065553,0.0,2.2304744720458984,0.9973223209381104,0.002512674080207944,0,13,13,3,0.023728055435405564,124,13,000000199395.jpg,0,0,0.7040780186653137,0.6689635217189789,0.8339673042297363,1,1,134,12,9,0.4026547260582447,10
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9578846395015717,0.9578846395015717,0.9697852313518525,0.0,0.3144039213657379,0.30498623847961426,0.005120424088090658,0,2,2,0,0.013912297569082252,35,2,000000199551.jpg,2,2,0.9578845798969269,0.9578845798969269,0.9697852194309234,0,0,37,0,0,0.8204948902130127,2
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8929730653762817,0.8929730653762817,0.8929730653762817,0.0,0.716911792755127,0.17645224928855896,0.008777392096817493,0,1,1,0,,0,1,000000199977.jpg,1,1,0.8929730653762817,0.8929730653762817,0.8929730653762817,0,0,1,0,0,0.9105859398841858,1
one2one,9,63,6,overlap,9,9,9,57,9,9,0.8822852704260085,0.8874349594116211,0.9650879502296448,0.0,0.8546941876411438,1.0358110666275024,0.00861581601202488,0,9,9,1,0.004665899497322431,194,9,000000201426.jpg,5,5,0.8523117303848267,0.8912355601787567,0.9670565128326416,4,3,202,0,0,0.6666024103760719,8
one2one,19,123,3,overlap,18,18,18,120,18,18,0.7362734708521101,0.7586129605770111,0.9056460916996002,0.0,1.7563494443893433,1.9432942867279053,0.01219016220420599,0,18,18,4,0.025295931307533593,285,19,000000204186.jpg,4,4,0.7604199528694153,0.801602303981781,0.9158942341804505,8,8,300,7,3,0.2848247916748126,15
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9277978837490082,0.9277978837490082,0.937105244398117,0.0,0.5420103669166565,0.3716225326061249,0.010470373556017876,0,2,2,0,0.017596262773232802,14,2,000000206411.jpg,2,2,0.9277982115745544,0.9277982115745544,0.9371055483818054,0,0,16,0,0,0.6591828018426895,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8717385828495026,0.8717385828495026,0.9473282158374786,0.0,0.8951081037521362,0.7938926219940186,0.005372968036681414,0,2,2,0,0.008561040231516251,78,2,000000206994.jpg,1,1,0.8717384934425354,0.8717384934425354,0.9473280549049378,1,1,80,0,0,0.5141874812543392,2
one2one,13,91,0,overlap,13,13,13,91,13,13,0.7524895759729239,0.7722809314727783,0.9128368973731995,0.0,1.618477463722229,1.9200406074523926,0.018535776063799858,0,13,13,2,0.029546612195322567,289,13,000000209142.jpg,5,4,0.7715303735299543,0.7722809314727783,0.9254370927810669,6,5,300,2,2,0.2378395741636103,11
one2one,5,33,0,overlap,5,5,5,33,5,5,0.7928696036338806,0.7535576224327087,0.8849881410598754,0.0,1.5111198425292969,1.1646825075149536,0.0040832445956766605,0,5,5,0,0.008672866238307932,139,5,000000210855.jpg,0,0,0.7928687810897828,0.753557026386261,0.8849876642227172,2,2,144,3,3,0.32420739307999613,5
one2one,16,99,5,overlap,16,16,16,94,16,16,0.6762717012315989,0.6817234456539154,0.8703644275665283,0.0,2.097041130065918,1.7957161664962769,0.00617190171033144,0,16,16,4,0.02255035567779689,288,16,000000211674.jpg,1,1,0.726573571562767,0.7424108982086182,0.881725400686264,3,2,300,12,9,0.2904198477626778,12
one2one,14,95,4,overlap,14,14,14,91,14,14,0.7778203231947762,0.7430942356586456,0.9370634138584137,0.0,1.5140701532363892,1.6099556684494019,0.00817656610161066,0,14,14,0,0.01497984406785792,286,14,000000213445.jpg,5,5,0.7530622056552342,0.7042682468891144,0.9370635211467743,3,3,300,6,6,0.21541582051265454,14
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9854723811149597,0.9854723811149597,0.9854723811149597,0.0,0.10744283348321915,0.7064700126647949,0.004106260370463133,0,1,1,0,0.0099683406596166,109,1,000000213816.jpg,1,1,0.9854723811149597,0.9854723811149597,0.9854723811149597,0,0,110,0,0,0.9264098405838013,1
one2one,9,62,12,overlap,9,9,9,44,9,9,0.6654883755577935,0.6002887487411499,0.898862874507904,0.0,2.032865047454834,3.6866955757141113,0.0077748787589371204,0,9,9,7,0.006464819031245631,298,9,000000215644.jpg,1,1,0.7757055163383484,0.7757055163383484,0.9460769534111023,5,1,300,3,0,0.4569734549149871,2
one2one,4,28,3,overlap,4,4,4,25,4,4,0.7870288789272308,0.8121476769447327,0.9359709560871124,0.0,1.37618088722229,2.1168289184570312,0.0052002170123159885,0,4,4,1,0.0022296549286693335,8,4,000000216739.jpg,1,1,0.8674361109733582,0.8378725051879883,0.9499849796295166,1,1,11,2,1,0.32452568714506924,3
one2one,13,85,3,overlap,13,13,13,82,13,13,0.7136801435397222,0.7514674067497253,0.9337307929992676,0.0,1.7329564094543457,2.203287124633789,0.011122890748083591,0,13,13,3,0.011114033169498475,290,13,000000218439.jpg,3,3,0.7265088737010956,0.7368529736995697,0.9529456973075867,2,2,300,8,5,0.20868537141941487,10
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9249550700187683,0.9269832372665405,0.9353708028793335,0.0,0.5637408494949341,0.8153274655342102,0.010192546993494034,0,3,3,0,0.01156855893929546,98,3,000000221281.jpg,2,2,0.7847529848416647,0.9104145169258118,0.9236694931983948,1,1,101,0,0,0.6849168241024017,3
one2one,9,63,0,overlap,9,9,9,63,9,9,0.7633593148655362,0.7507600784301758,0.9702597022056579,0.0,1.313917636871338,1.366310477256775,0.007315718103200197,0,9,9,2,0.012776030660063083,274,9,000000221708.jpg,5,5,0.8287119439670018,0.9385495185852051,0.9729190230369568,1,0,281,3,2,0.5385466686316899,7
one2one,15,87,11,overlap,15,15,15,76,15,15,0.6938613096872965,0.7659574747085571,0.883174991607666,0.0,2.0390727519989014,1.4976530075073242,0.003803649451583624,0,15,15,2,0.021981797828452616,287,15,000000221754.jpg,0,0,0.7141859348003681,0.7659574151039124,0.8204759955406189,2,2,300,13,11,0.270152427865049,13
one2one,7,49,0,overlap,7,7,7,49,7,7,0.80221540587289,0.750415027141571,0.9152640223503113,0.0,1.415287733078003,0.9073018431663513,0.012861820869147778,0,7,7,0,0.011111887118033365,266,7,000000223738.jpg,4,4,0.7462142705917358,0.7495297193527222,0.9152644157409668,2,2,273,1,1,0.47812322633607046,7
one2one,9,63,0,overlap,9,9,9,63,9,9,0.8750933739874098,0.8873704671859741,0.9536265850067138,0.0,0.8688097596168518,1.1359500885009766,0.006335532758384943,0,9,9,1,0.016368872222180166,180,9,000000225757.jpg,3,3,0.8810842111706734,0.9045861065387726,0.9557481527328491,4,3,188,2,2,0.692749495850876,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8945318460464478,0.8945318460464478,0.9477386713027954,0.0,0.7582124471664429,0.9368366003036499,0.004066953435540199,0,2,2,0,0.003944978228008205,55,2,000000225946.jpg,1,1,0.8945319950580597,0.8945319950580597,0.9477388441562653,1,1,57,0,0,0.47766413912177086,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8963944315910339,0.8963944315910339,0.9480587363243103,0.0,0.7539777159690857,0.26201683282852173,0.020336870104074478,0,2,2,0,0.013751844239110748,15,2,000000227482.jpg,1,1,0.8963941633701324,0.8963941633701324,0.9480582535266876,1,1,17,0,0,0.9275245070457458,2
one2one,8,54,0,overlap,8,8,8,54,8,8,0.8468152731657028,0.8722575902938843,0.9253915190696717,0.0,1.088052749633789,1.089797019958496,0.005574656650424004,0,8,8,1,0.008389797189222083,293,8,000000227898.jpg,1,1,0.8258076139858791,0.8467440605163574,0.9289657592773438,6,5,300,1,1,0.5853056013584137,7
one2one,2,14,0,overlap,2,2,2,14,2,2,0.894108235836029,0.894108235836029,0.9482291102409363,0.0,0.7566195130348206,0.3256089687347412,0.011591052636504173,0,2,2,0,0.026553394738584757,14,2,000000228981.jpg,2,2,0.8941082060337067,0.8941082060337067,0.9482291996479034,0,0,16,0,0,0.8802681565284729,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9007505774497986,0.9007505774497986,0.9279199957847595,0.0,0.7389034032821655,0.6339424848556519,0.009172843769192696,0,2,2,0,0.012025284005102475,74,2,000000229221.jpg,1,1,0.9007497429847717,0.9007497429847717,0.9279200196266174,1,1,76,0,0,0.6317110657691956,2
one2one,11,77,4,overlap,11,11,11,73,11,11,0.863006288355047,0.8965966105461121,0.9329537749290466,0.0,0.9950507283210754,1.2390708923339844,0.010505965910851955,0,11,11,0,0.015043788884812788,261,11,000000231097.jpg,5,5,0.8450479290702126,0.8965966105461121,0.932953953742981,6,6,272,0,0,0.3995137444951318,11
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8289473056793213,0.8289473056793213,0.8289473056793213,0.0,1.0635745525360107,0.6302300095558167,0.02766663394868374,0,1,1,0,0.008265154946795,70,1,000000231169.jpg,1,1,0.8289473056793213,0.8289473056793213,0.8289473056793213,0,0,71,0,0,0.8629165887832642,1
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9608582854270935,0.9608582854270935,0.9608582854270935,0.0,0.2824628949165344,1.6865729093551636,0.013281183317303658,0,1,1,0,0.02516343571692325,98,1,000000232489.jpg,1,1,0.9608582854270935,0.9608582854270935,0.9608582854270935,0,0,99,0,0,0.8010730147361755,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8049969375133514,0.8049969375133514,0.9154846608638764,0.0,1.2889655828475952,0.5555621385574341,0.038942523300647736,0,2,2,0,0.007937797354534268,75,2,000000232684.jpg,2,2,0.8049968481063843,0.8049968481063843,0.9154846429824829,0,0,77,0,0,0.7324465215206146,2
one2one,17,119,2,overlap,17,17,17,117,17,17,0.8173986568170435,0.8408531546592712,0.9146616458892822,0.0,1.2968581914901733,1.3090111017227173,0.01155882142484188,0,17,17,2,0.01790876073738266,285,17,000000233771.jpg,10,10,0.7943283637364705,0.8248736262321472,0.9163960218429565,5,4,300,2,1,0.5307372615362207,15
one2one,2,14,1,overlap,2,2,2,13,2,2,0.9379629194736481,0.9379629194736481,0.939995938539505,0.0,0.4661092162132263,0.768832802772522,0.015089217573404312,0,2,2,0,0.031665144654523046,28,2,000000234660.jpg,2,2,0.9379630386829376,0.9379630386829376,0.939995962381363,0,0,30,0,0,0.43740254640579224,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9619883894920349,0.9619883894920349,0.9689075350761414,0.0,0.284906268119812,0.9200430512428284,0.00853641889989376,0,2,2,0,0.02664792861413354,26,2,000000236592.jpg,2,2,0.803158164024353,0.803158164024353,0.9371414899826049,0,0,28,0,0,0.4311957135796547,2
one2one,4,28,0,overlap,4,4,4,28,4,4,0.8848483860492706,0.8876813352108002,0.9194503784179687,0.0,0.861194372177124,0.9457786083221436,0.011105061508715153,0,4,4,0,0.00928992876609744,86,4,000000237928.jpg,2,2,0.8848484456539154,0.8876815140247345,0.919450432062149,2,2,90,0,0,0.4608776969835162,4
one2one,14,85,7,overlap,14,14,14,78,14,14,0.7098122739366123,0.7672123908996582,0.8933425307273866,0.0,1.7062243223190308,1.3906210660934448,0.004848361946642399,0,14,14,1,0.022112348847065238,287,14,000000239274.jpg,1,1,0.6915322954838092,0.6530342698097229,0.8656038045883179,0,0,300,13,12,0.2850623996928334,13
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9427428841590881,0.9427428841590881,0.9427428841590881,0.0,0.40539422631263733,0.17393586039543152,0.009115654043853283,0,1,1,0,0.0033271555102577337,19,1,000000241297.jpg,1,1,0.9427428841590881,0.9427428841590881,0.9427428841590881,0,0,20,0,0,0.9476473927497864,1
one2one,1,7,0,overlap,1,1,1,7,1,1,0.969414234161377,0.969414234161377,0.969414234161377,0.0,0.22279253602027893,0.23745101690292358,0.005512152798473835,0,1,1,0,0.019038445540770357,14,1,000000243495.jpg,1,1,0.969414234161377,0.969414234161377,0.969414234161377,0,0,15,0,0,0.9099808931350708,1
one2one,10,51,0,overlap,10,10,10,51,10,10,0.764596763253212,0.7969018816947937,0.9650652289390564,0.0,1.4692764282226562,0.8908399343490601,0.0022815868724137545,0,10,10,1,0.006939056295474681,96,10,000000244411.jpg,2,2,0.8090053929222955,0.8345435261726379,0.9656426668167114,0,0,105,8,7,0.43427317925832337,9
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9595821499824524,0.9595821499824524,0.9595821499824524,0.0,0.29093486070632935,0.8583649396896362,0.010346442461013794,0,1,1,0,0.019071401015185473,57,1,000000245651.jpg,1,1,0.9595821499824524,0.9595821499824524,0.9595821499824524,0,0,58,0,0,0.7503795027732849,1
one2one,22,147,13,overlap,22,22,22,133,22,22,0.6956741667606614,0.7081511318683624,0.8457884788513184,0.0,1.9628137350082397,2.260169506072998,0.007470771670341492,0,22,22,6,0.029153352017960394,284,22,000000246968.jpg,1,1,0.6957225538790226,0.6689237058162689,0.8952377736568451,6,6,300,15,9,0.2609451632888522,16
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9181734770536423,0.9094536304473877,0.9675274729728699,0.0,0.5970720648765564,0.7048559784889221,0.00712545495480299,0,4,4,0,0.009671148078592673,146,4,000000248400.jpg,1,1,0.918173223733902,0.9094534516334534,0.9675274729728699,3,3,150,0,0,0.6665010917931795,4
one2one,17,110,3,overlap,17,17,17,107,17,17,0.7202146737014546,0.7924627661705017,0.9184157252311707,0.0,1.5669867992401123,1.552693486213684,0.01254216581583023,0,17,17,4,0.02050516105545782,287,17,000000249129.jpg,1,1,0.7570434396083539,0.7739586234092712,0.9195288419723511,13,12,300,3,0,0.5211645714365519,13
