assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.6867931847771008,0.7308056652545929,0.9532477200031281,0.9,1.3589032888412476,2.56912899017334,0.015709038823843002,54,60,6,1,0.03362474107988558,295,6,000000034257.jpg,2,2,0.7527990460395813,0.6972742080688477,0.8831051707267761,2,2,300,2,1,0.10602335557341576,5
one2many,0.6372663592653615,0.7152886986732483,0.9175100445747375,0.8742857142857143,1.7060226202011108,1.4775091409683228,0.015070692636072636,153,175,22,7,0.02895231422919192,285,22,000000036936.jpg,4,4,0.7557238936424255,0.7660410404205322,0.9355351686477661,1,1,300,17,10,0.3836445501074195,15
one2many,0.6943914640113849,0.7012841105461121,0.9181923508644104,0.8623853211009175,1.637616515159607,1.345866322517395,0.010672876611351967,94,109,15,3,0.012063525094870582,288,15,000000039477.jpg,2,2,0.7574479530254999,0.7351838946342468,0.9091803193092346,4,4,300,9,6,0.2573306501629607,12
one2many,0.9456899739228762,0.9576607942581177,0.9718085289001465,0.8846153846153846,0.34843024611473083,0.6365429759025574,0.006884963251650333,46,52,6,0,0.007851806835544,41,6,000000039769.jpg,4,4,0.9514498809973398,0.9628746211528778,0.9643660485744476,2,2,47,0,0,0.5792269880572954,6
one2many,0.7857118546962738,0.7990282475948334,0.9708697676658631,0.8166666666666667,1.0712695121765137,0.502602756023407,0.0059370072558522224,49,60,11,0,0.021116994685328364,158,11,000000039914.jpg,2,2,0.7865018736232411,0.8142262697219849,0.9555853009223938,1,1,169,8,8,0.5896878174760125,11
one2many,0.7958314855893452,0.8999133706092834,0.9699929356575012,0.9,0.8160545229911804,1.0819261074066162,0.009809894487261772,27,30,3,1,0.011025351213717486,59,3,000000040036.jpg,2,2,0.9346013963222504,0.9346013963222504,0.96796013712883,1,0,61,0,0,0.8444131314754486,2
one2many,0.6520254697118487,0.7346974909305573,0.8795299649238587,0.8303571428571429,1.760774850845337,1.709631323814392,0.008397908881306648,93,112,19,5,0.015615598675631509,285,20,000000040471.jpg,2,2,0.7169049620628357,0.6962106823921204,0.861444067955017,2,2,300,16,11,0.1684706075427433,15
one2many,0.9447692215442658,0.9431605339050293,0.94895920753479,0.9,0.4136727452278137,0.1985885053873062,0.009238950908184052,9,10,1,0,0.0026692196843214333,2,1,000000046804.jpg,1,1,0.9428617358207703,0.9428617358207703,0.9428617358207703,0,0,3,0,0,0.9412819743156433,1
one2many,0.8432824750741322,0.8923738896846771,0.9814646720886231,0.9,0.9813053607940674,1.5026476383209229,0.011210963129997253,54,60,6,0,0.012978526586666704,75,6,000000047740.jpg,3,3,0.8406979342301687,0.875018984079361,0.959862232208252,1,1,81,2,2,0.3339801349211484,6
one2many,0.6697218083711558,0.7596403956413269,0.9800034880638123,0.8372093023255814,0.8721399903297424,1.0488380193710327,0.006143073085695505,36,43,7,3,0.015680038426980014,123,7,000000047801.jpg,1,1,0.8559063673019409,0.8408779203891754,0.9640922367572784,2,1,127,4,2,0.40936387050896883,4
