assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,5,35,0,overlap,5,5,5,35,5,5,0.7883642196655274,0.8159068822860718,0.8589196324348449,0.0,1.526568055152893,1.8563262224197388,0.011785047128796577,0,000000097679.jpg,5,5
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9172837535540262,0.9493920803070068,0.9523791790008544,0.0,0.6070716977119446,1.690108299255371,0.008904940448701382,0,000000099024.jpg,3,3
one2one,13,89,5,overlap,13,13,13,84,13,13,0.7407060930362115,0.7688202261924744,0.9358948469161987,0.0,1.6547586917877197,2.7670600414276123,0.014754783362150192,0,000000099039.jpg,13,13
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9649516940116882,0.9649516940116882,0.9703979849815368,0.0,0.2629421055316925,0.6455085873603821,0.00425501074641943,0,000000101068.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9551227390766144,0.9551227390766144,0.959240299463272,0.0,0.33693453669548035,0.40083152055740356,0.006711639929562807,0,000000101420.jpg,2,2
one2one,10,70,0,overlap,10,10,10,70,10,10,0.7803156614303589,0.7469063997268677,0.9360121130943299,0.0,1.516770362854004,1.8994687795639038,0.008385689929127693,0,000000102805.jpg,10,10
one2one,3,21,0,overlap,3,3,3,21,3,3,0.7864430944124857,0.7679045796394348,0.9093629002571106,0.0,1.478425145149231,2.426703691482544,0.018112536519765854,0,000000104119.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9580569267272949,0.9580569267272949,0.9580569267272949,0.0,0.3021581470966339,0.12746304273605347,0.006261629052460194,0,000000104198.jpg,1,1
one2one,2,14,0,overlap,2,2,2,14,2,2,0.8599277436733246,0.8599277436733246,0.9162916839122772,0.0,1.0082268714904785,0.7862997055053711,0.012077832594513893,0,000000106281.jpg,2,2
one2one,18,126,5,overlap,18,18,18,121,18,18,0.7581060230731964,0.7755861282348633,0.8990971744060516,0.0,1.6634654998779297,1.5098259449005127,0.014629770070314407,0,000000107226.jpg,18,18
one2one,3,21,0,overlap,3,3,3,21,3,3,0.8712809681892395,0.8467789888381958,0.9082384824752807,0.0,0.9583911895751953,2.235492467880249,0.013839898630976677,0,000000111609.jpg,3,3
one2one,4,28,0,overlap,4,4,4,28,4,4,0.7602097317576408,0.8770781457424164,0.9439064860343933,0.0,1.171157717704773,0.6892666816711426,0.006634889170527458,0,000000111951.jpg,4,4
one2one,17,79,3,overlap,17,17,17,76,17,17,0.7108825339990503,0.7201352119445801,0.9227825999259949,0.0,1.865465521812439,1.5214381217956543,0.003389013698324561,0,000000115946.jpg,17,17
one2one,4,28,0,overlap,4,4,4,28,4,4,0.9200350791215897,0.9143812358379364,0.9408492267131805,0.0,0.5981538891792297,0.4276524484157562,0.008631261065602303,0,000000116068.jpg,4,4
one2one,6,42,0,overlap,6,6,6,42,6,6,0.9021944801012675,0.9390358924865723,0.9633550941944122,0.0,0.692318856716156,0.5185707807540894,0.008104950189590454,0,000000119452.jpg,6,6
one2one,6,42,0,overlap,6,6,6,42,6,6,0.8934729993343353,0.8864931762218475,0.9820485413074493,0.0,0.7622736096382141,0.7029638886451721,0.00485074520111084,0,000000119995.jpg,6,6
one2one,1,7,0,overlap,1,1,1,7,1,1,0.9402416348457336,0.9402416348457336,0.9402416348457336,0.0,0.4233642816543579,0.5532801747322083,0.002509420970454812,0,000000120584.jpg,1,1
one2one,6,42,0,overlap,6,6,6,42,6,6,0.7310548722743988,0.7350165545940399,0.8675718009471893,0.0,1.9002677202224731,2.3688597679138184,0.026612771674990654,0,000000121497.jpg,6,6
one2one,16,111,4,overlap,16,16,16,107,16,16,0.7677199877798557,0.8185518383979797,0.966693103313446,0.0,1.459905982017517,1.0967564582824707,0.0050845760852098465,0,000000124798.jpg,16,16
one2one,15,98,11,overlap,15,15,15,87,15,15,0.7504651168982188,0.7825098037719727,0.9308548927307129,0.0,1.5741829872131348,2.4115116596221924,0.005169031210243702,0,000000125778.jpg,15,15
